,match_id,radiant_win,cluster,game_mode,account_id0,player_slot0,hero_id0,account_id1,player_slot1,hero_id1,account_id2,player_slot2,hero_id2,account_id3,player_slot3,hero_id3,account_id4,player_slot4,hero_id4,account_id5,player_slot5,hero_id5,account_id6,player_slot6,hero_id6,account_id7,player_slot7,hero_id7,account_id8,player_slot8,hero_id8,account_id9,player_slot9,hero_id9,player_team0,player_position0,player_team1,player_position1,player_team2,player_position2,player_team3,player_position3,player_team4,player_position4,player_team5,player_position5,player_team6,player_position6,player_team7,player_position7,player_team8,player_position8,player_team9,player_position9
19,6434144526,True,153,22,4294967295,0,35,4294967295,1,80,4294967295,2,81,4294967295,3,121,4294967295,4,10,4294967295,128,9,4294967295,129,39,4294967295,130,8,4294967295,131,98,4294967295,132,84,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
20,6434144392,False,161,22,170265329,0,90,4294967295,1,51,4294967295,2,89,300201750,3,20,227304646,4,48,4294967295,128,106,87445349,129,61,4294967295,130,102,4294967295,131,11,118276413,132,43,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
21,6434143722,True,181,22,4294967295,0,23,4294967295,1,8,4294967295,2,5,4294967295,3,22,4294967295,4,11,4294967295,128,114,4294967295,129,2,4294967295,130,32,4294967295,131,18,4294967295,132,19,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
22,6434143082,False,155,22,4294967295,0,48,404651328,1,91,378364892,2,29,4294967295,3,119,173975151,4,105,4294967295,128,89,4294967295,129,34,4294967295,130,62,4294967295,131,53,4294967295,132,107,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
23,6434143029,False,154,22,186659617,0,52,244975407,1,27,407804635,2,1,382578841,3,112,107694222,4,81,1090410364,128,41,184666369,129,62,118477496,130,6,103550412,131,26,70086673,132,53,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
24,6434141108,False,225,22,4294967295,0,40,4294967295,1,76,4294967295,2,85,294612858,3,114,4294967295,4,42,374563463,128,30,4294967295,129,94,4294967295,130,123,4294967295,131,97,4294967295,132,95,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
25,6434140747,True,225,22,91391315,0,100,185300758,1,5,139988630,2,102,4294967295,3,95,258291132,4,6,4294967295,128,71,106763496,129,29,132073332,130,90,161573244,131,73,4294967295,132,54,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
26,6434140672,False,273,22,4294967295,0,10,4294967295,1,63,132992473,2,81,119801288,3,84,255508968,4,30,4294967295,128,14,1272855672,129,89,4294967295,130,51,321919098,131,28,4294967295,132,67,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
27,6434153893,True,144,22,4294967295,0,6,4294967295,1,52,229420437,2,10,98169347,3,62,94307896,4,58,86761017,128,29,4294967295,129,90,4294967295,130,53,4294967295,131,111,307966421,132,70,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
28,6434152232,False,225,22,91391315,0,104,185300758,1,61,139988630,2,57,4294967295,3,53,258291132,4,29,4294967295,128,2,106763496,129,128,132073332,130,6,4294967295,131,114,161573244,132,7,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
29,6434151368,True,261,22,4294967295,0,6,105627801,1,17,4294967295,2,4,4294967295,3,54,4294967295,4,62,4294967295,128,70,4294967295,129,107,4294967295,130,36,114351258,131,67,187585686,132,112,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
30,6434149713,False,153,22,4294967295,0,83,166703637,1,11,294357347,2,33,4294967295,3,62,167579926,4,67,4294967295,128,13,4294967295,129,91,4294967295,130,97,4294967295,131,89,4294967295,132,30,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
31,6434149520,True,185,22,4294967295,0,39,4294967295,1,26,4294967295,2,99,4294967295,3,101,4294967295,4,27,4294967295,128,54,362330403,129,29,4294967295,130,59,4294967295,131,10,4294967295,132,14,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
32,6434147632,True,274,22,4294967295,0,63,4294967295,1,120,92487440,2,83,4294967295,3,126,155162307,4,11,4294967295,128,86,102076232,129,59,4294967295,130,41,186208519,131,27,4294967295,132,39,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
33,6434146685,True,188,22,4294967295,0,105,4294967295,1,74,386430840,2,34,394985208,3,41,333130854,4,2,4294967295,128,14,1273431391,129,13,1273473490,130,89,4294967295,131,25,4294967295,132,48,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
34,6434146666,True,154,22,4294967295,0,97,339941693,1,106,355336298,2,36,415987716,3,20,450476863,4,1,4294967295,128,13,4294967295,129,10,128683970,130,53,4294967295,131,114,4294967295,132,62,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
35,6434215692,True,232,22,4294967295,0,76,166953797,1,108,119118191,2,43,132073332,3,6,108916586,4,33,4294967295,128,29,140807667,129,5,106763496,130,2,227475709,131,58,91391315,132,54,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
36,6434215414,False,187,22,1156813260,0,136,4294967295,1,42,4294967295,2,14,4294967295,3,64,254027439,4,113,4294967295,128,26,203239218,129,69,4294967295,130,35,4294967295,131,71,144750058,132,44,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
37,6434214286,True,156,22,328553745,0,88,4294967295,1,22,4294967295,2,21,4294967295,3,93,189890081,4,16,4294967295,128,47,4294967295,129,46,4294967295,130,90,4294967295,131,27,4294967295,132,111,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
38,6434212818,False,151,22,242282280,0,83,4294967295,1,34,4294967295,2,84,4294967295,3,32,4294967295,4,94,4294967295,128,69,4294967295,129,44,4294967295,130,27,4294967295,131,74,4294967295,132,23,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
39,6434212090,True,183,22,298095935,0,61,76818040,1,129,121357086,2,109,414707857,3,74,399135096,4,3,4294967295,128,105,94088872,129,42,4294967295,130,84,4294967295,131,121,153206858,132,1,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
40,6434212079,True,186,22,4294967295,0,107,4294967295,1,43,4294967295,2,33,4294967295,3,6,73492586,4,11,4294967295,128,29,4294967295,129,13,1203503411,130,34,4294967295,131,136,4294967295,132,26,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
41,6434234107,True,225,22,207319487,0,6,138355099,1,47,139794289,2,111,130083764,3,109,120852055,4,84,136385230,128,54,216911765,129,2,4294967295,130,76,4294967295,131,98,295558029,132,81,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
42,6434233750,True,184,22,478448323,0,46,164569535,1,94,351827284,2,26,1165059262,3,14,4294967295,4,99,4294967295,128,84,4294967295,129,93,204015678,130,126,4294967295,131,49,4294967295,132,21,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
43,6434230426,True,122,22,4294967295,0,5,112702897,1,63,862952989,2,89,4294967295,3,129,151220749,4,106,4294967295,128,15,171573651,129,41,4294967295,130,80,205091503,131,128,4294967295,132,84,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
44,6434229352,True,274,22,4294967295,0,36,183379137,1,74,333791542,2,14,325249280,3,87,294619810,4,1,209706989,128,53,91238898,129,76,164372298,130,71,4294967295,131,93,4294967295,132,86,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
45,6434228766,False,181,22,4294967295,0,126,1144937139,1,18,4294967295,2,16,165085692,3,5,134304810,4,121,4294967295,128,42,205015454,129,31,1150315218,130,40,352629988,131,107,4294967295,132,76,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
46,6434227288,True,145,22,4294967295,0,39,4294967295,1,34,4294967295,2,40,4294967295,3,8,4294967295,4,20,4294967295,128,7,357325859,129,17,4294967295,130,81,4294967295,131,21,4294967295,132,5,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
47,6434226804,False,232,22,4294967295,0,29,166953797,1,93,119118191,2,21,132073332,3,74,108916586,4,14,4294967295,128,67,140807667,129,42,106763496,130,91,227475709,131,54,91391315,132,103,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
48,6434242283,True,151,22,4294967295,0,106,4294967295,1,119,1003622044,2,81,4294967295,3,88,4294967295,4,6,4294967295,128,68,1074244244,129,129,4294967295,130,84,911366195,131,8,4294967295,132,7,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
49,6434240560,False,187,22,202678641,0,2,363509476,1,44,360884481,2,121,438764416,3,101,4294967295,4,27,117338876,128,11,839011111,129,84,4294967295,130,68,436682682,131,106,4294967295,132,1,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
50,6434240351,True,184,22,4294967295,0,64,4294967295,1,54,4294967295,2,25,4294967295,3,8,4294967295,4,26,1070686963,128,42,4294967295,129,6,4294967295,130,50,4294967295,131,83,289610854,132,17,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
51,6434240296,True,185,22,4294967295,0,114,4294967295,1,53,4294967295,2,105,4294967295,3,64,4294967295,4,35,4294967295,128,74,4294967295,129,60,4294967295,130,25,4294967295,131,58,4294967295,132,57,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
52,6434238978,False,145,22,4294967295,0,29,4294967295,1,53,86761017,2,63,182595277,3,90,328438498,4,25,307966421,128,19,4294967295,129,98,94307896,130,75,4294967295,131,136,229420437,132,33,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
53,6434238662,False,182,22,4294967295,0,136,4294967295,1,114,4294967295,2,109,4294967295,3,37,4294967295,4,13,4294967295,128,40,4294967295,129,47,4294967295,130,21,4294967295,131,44,4294967295,132,14,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
54,6434238659,False,185,22,1056966538,0,113,4294967295,1,57,4294967295,2,83,4294967295,3,54,4294967295,4,114,4294967295,128,44,4294967295,129,76,4294967295,130,33,1221294984,131,34,4294967295,132,129,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
55,6434237988,True,161,22,4294967295,0,6,4294967295,1,74,354934268,2,57,129434846,3,14,4294967295,4,121,4294967295,128,67,182877564,129,91,4294967295,130,71,170441476,131,55,187484939,132,1,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
56,6434237582,True,185,22,4294967295,0,114,4294967295,1,59,4294967295,2,70,4294967295,3,14,4294967295,4,54,4294967295,128,74,4294967295,129,68,4294967295,130,47,4294967295,131,42,4294967295,132,41,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
57,6434236736,True,186,22,4294967295,0,86,4294967295,1,1,4294967295,2,25,1248632546,3,10,317428257,4,99,4294967295,128,28,1126848165,129,34,347629577,130,93,4294967295,131,84,1121357485,132,47,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
58,6434236603,False,273,22,247931439,0,97,411005382,1,35,4294967295,2,39,4294967295,3,21,4294967295,4,26,4294967295,128,32,388235860,129,103,862115173,130,113,4294967295,131,6,4294967295,132,23,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
59,6434236603,False,273,22,247931439,0,97,411005382,1,35,4294967295,2,39,4294967295,3,21,4294967295,4,26,4294967295,128,32,388235860,129,103,862115173,130,113,4294967295,131,6,4294967295,132,23,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
60,6434236203,False,186,22,4294967295,0,76,4294967295,1,86,4294967295,2,10,4294967295,3,50,4294967295,4,2,914220642,128,9,4294967295,129,39,1121138641,130,71,4294967295,131,98,4294967295,132,16,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
61,6434235675,True,191,22,87061255,0,2,4294967295,1,11,4294967295,2,119,4294967295,3,50,118173846,4,95,986187149,128,17,385314332,129,86,206996382,130,121,157817750,131,70,347796800,132,28,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
62,6434235469,True,232,22,4294967295,0,46,4294967295,1,121,4294967295,2,62,917376313,3,95,4294967295,4,75,4294967295,128,16,139260410,129,12,4294967295,130,7,139360667,131,22,218950462,132,59,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
63,6434250809,True,225,22,4294967295,0,11,155445811,1,33,856017963,2,6,114538441,3,57,45112697,4,119,895861245,128,29,422217873,129,7,318790512,130,53,140807667,131,5,92986394,132,97,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
64,6434249219,True,181,22,4294967295,0,26,4294967295,1,104,1023667108,2,123,4294967295,3,105,4294967295,4,58,4294967295,128,63,4294967295,129,44,4294967295,130,37,4294967295,131,97,1100877014,132,129,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
65,6434247489,False,225,22,207319487,0,59,138355099,1,84,139794289,2,29,130083764,3,2,120852055,4,54,136385230,128,41,216911765,129,94,4294967295,130,76,4294967295,131,13,295558029,132,6,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
66,6434246466,False,156,22,4294967295,0,8,922845725,1,62,4294967295,2,12,87977620,3,71,4294967295,4,76,4294967295,128,10,237095689,129,86,4294967295,130,14,4294967295,131,93,4294967295,132,101,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
67,6434245867,True,181,22,4294967295,0,39,4294967295,1,2,429490815,2,86,244149280,3,48,4294967295,4,85,982883646,128,25,4294967295,129,129,4294967295,130,22,4294967295,131,34,4294967295,132,44,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
68,6434244841,False,151,22,4294967295,0,102,4294967295,1,28,4294967295,2,41,105299803,3,47,4294967295,4,46,4294967295,128,119,4294967295,129,99,4294967295,130,6,4294967295,131,22,4294967295,132,44,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
69,6434243881,True,227,22,881267542,0,76,138175184,1,5,138133498,2,93,4294967295,3,84,4294967295,4,29,400902982,128,58,218984915,129,71,345501343,130,4,110074079,131,25,4294967295,132,75,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
70,6434243767,False,185,22,191676298,0,114,165652216,1,101,189288414,2,83,181372610,3,46,333377217,4,123,4294967295,128,86,4294967295,129,32,467290840,130,10,4294967295,131,11,4294967295,132,112,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
71,6434243319,True,182,22,1058453525,0,12,4294967295,1,135,871112582,2,11,128581793,3,37,101958527,4,53,181477837,128,123,102191309,129,22,4294967295,130,6,4294967295,131,35,117662764,132,69,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
72,6434242799,False,185,22,4294967295,0,14,4294967295,1,34,133960026,2,9,120276908,3,120,4294967295,4,12,4294967295,128,50,4294967295,129,38,912586478,130,89,4294967295,131,119,4294967295,132,106,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
73,6434242283,True,151,22,4294967295,0,106,4294967295,1,119,1003622044,2,81,4294967295,3,88,4294967295,4,6,4294967295,128,68,1074244244,129,129,4294967295,130,84,911366195,131,8,4294967295,132,7,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
74,6434262436,True,225,22,895861245,0,97,422217873,1,112,318790512,2,62,140807667,3,114,92986394,4,107,4294967295,128,29,155445811,129,58,856017963,130,67,114538441,131,53,45112697,132,64,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
75,6434261807,True,154,22,113308031,0,10,4294967295,1,2,91358545,2,39,4294967295,3,71,343628071,4,120,101924461,128,8,4294967295,129,5,173531992,130,62,109333932,131,27,116025420,132,29,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
76,6434259747,False,153,22,4294967295,0,47,4294967295,1,48,4294967295,2,28,4294967295,3,95,4294967295,4,32,4294967295,128,62,4294967295,129,19,4294967295,130,8,4294967295,131,17,4294967295,132,29,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
77,6434258457,False,188,22,4294967295,0,47,4294967295,1,54,4294967295,2,14,4294967295,3,96,4294967295,4,32,4294967295,128,17,879550704,129,10,4294967295,130,59,4294967295,131,23,4294967295,132,62,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
78,6434257496,True,156,22,4294967295,0,47,4294967295,1,112,171096432,2,75,4294967295,3,49,317134818,4,53,4294967295,128,44,387473623,129,74,388176511,130,21,4294967295,131,63,4294967295,132,19,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
79,6434256229,True,227,22,4294967295,0,30,99050825,1,41,183923576,2,69,158227319,3,112,172012451,4,22,165484833,128,59,375763977,129,114,206911567,130,10,145750516,131,63,867582843,132,14,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
80,6434255922,False,227,22,366215548,0,72,4294967295,1,62,112436869,2,23,4294967295,3,26,4294967295,4,4,886719484,128,104,4294967295,129,5,4294967295,130,21,134566654,131,71,4294967295,132,10,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
81,6434254851,False,193,22,4294967295,0,82,4294967295,1,35,4294967295,2,101,4294967295,3,70,4294967295,4,58,928340818,128,114,4294967295,129,26,1204657989,130,74,4294967295,131,36,4294967295,132,112,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
82,6434254413,False,184,22,1130840191,0,26,4294967295,1,33,4294967295,2,59,4294967295,3,74,4294967295,4,113,4294967295,128,78,4294967295,129,98,1271435909,130,105,4294967295,131,42,4294967295,132,14,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
83,6434254029,True,183,22,917545872,0,105,1280537088,1,13,4294967295,2,42,4294967295,3,72,1284315591,4,93,4294967295,128,16,4294967295,129,63,4294967295,130,11,4294967295,131,83,4294967295,132,2,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
84,6434253714,True,188,22,1266023709,0,45,4294967295,1,66,4294967295,2,71,4294967295,3,35,4294967295,4,136,4294967295,128,81,4294967295,129,26,4294967295,130,46,4294967295,131,25,4294967295,132,8,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
85,6434274586,True,225,22,4294967295,0,70,155445811,1,92,856017963,2,6,114538441,3,25,45112697,4,90,895861245,128,29,422217873,129,58,318790512,130,4,140807667,131,5,92986394,132,83,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
86,6434270723,True,184,22,4294967295,0,32,4294967295,1,9,4294967295,2,64,4294967295,3,123,4294967295,4,119,214954915,128,30,4294967295,129,104,4294967295,130,87,4294967295,131,44,4294967295,132,65,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
87,6434270118,True,184,22,4294967295,0,58,882765873,1,65,1242722674,2,64,4294967295,3,31,202160830,4,2,4294967295,128,84,4294967295,129,6,1281642034,130,128,4294967295,131,41,4294967295,132,39,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
88,6434269426,False,145,22,4294967295,0,135,4294967295,1,101,4294967295,2,21,4294967295,3,42,4294967295,4,75,955655609,128,25,4294967295,129,14,4294967295,130,136,4294967295,131,114,4294967295,132,104,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
89,6434268700,False,186,22,4294967295,0,71,4294967295,1,8,4294967295,2,14,1204738064,3,103,4294967295,4,74,122516730,128,29,4294967295,129,6,4294967295,130,21,4294967295,131,5,4294967295,132,75,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
90,6434268495,False,273,22,4294967295,0,68,4294967295,1,27,4294967295,2,39,4294967295,3,99,4294967295,4,8,4294967295,128,23,415897635,129,6,4294967295,130,106,4294967295,131,64,4294967295,132,26,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
91,6434268203,False,185,22,4294967295,0,82,4294967295,1,48,1182068808,2,76,4294967295,3,101,4294967295,4,36,4294967295,128,10,4294967295,129,44,4294967295,130,59,4294967295,131,35,4294967295,132,22,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
92,6434267664,True,161,22,4294967295,0,71,4294967295,1,78,4294967295,2,52,4294967295,3,107,4294967295,4,22,4294967295,128,63,354934268,129,7,170441476,130,55,187484939,131,14,4294967295,132,123,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
93,6434267607,False,227,22,4294967295,0,96,4294967295,1,39,4294967295,2,58,4294967295,3,67,4294967295,4,40,4294967295,128,26,4294967295,129,35,4294967295,130,84,4294967295,131,17,4294967295,132,8,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
94,6434267476,True,154,22,4294967295,0,59,4294967295,1,44,835495697,2,5,111128231,3,49,109584800,4,40,4294967295,128,64,4294967295,129,15,878963676,130,86,111171468,131,14,123675258,132,114,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
95,6434267271,True,156,22,4294967295,0,47,4294967295,1,104,4294967295,2,84,4294967295,3,97,4294967295,4,14,4294967295,128,128,483439682,129,39,4294967295,130,5,351920516,131,1,4294967295,132,99,0,0,0,1,0,2,0,3,0,4,1,0,1,1,1,2,1,3,1,4
